grade_level,division,first_name,last_name,jersey_no,height_in,season,class_desc,xml_name,school,conference,height_ft,conference_id,player_id,position,team_code
1,1,Matt,Rose,12,7,2015,Fr.,"ROSE,MATT",Samford,SoCon,6,912,1734254,F,625
1,1,Steven,Fitzgerald,11,4,2018,Fr.,"FITZGERALD,STEVEN",Samford,SoCon,6,912,2092309,G,625
1,1,Dakota,Quinn,44,9,2015,Fr.,"QUINN,DAKOTA",Samford,SoCon,6,912,1734260,C,625
1,1,Logan,Dye,22,8,2018,Fr.,"DYE,LOGAN",Samford,SoCon,6,912,2092316,F,625
1,1,Robert,Allen,21,8,2018,Fr.,"ALLEN,ROBERT",Samford,SoCon,6,912,2092292,F,625
1,1,Tanner,Tapp,14,2,2015,Fr.,"TAPP,TANNER",Samford,SoCon,6,912,1734255,G,625
1,1,Deandre,Thomas,5,4,2018,Fr.,"THOMAS,DEANDRE",Samford,SoCon,6,912,2092283,G,625
1,1,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Samford,SoCon,0,912,-100,None,625
1,1,Misc,Team,,0,2015,Fr.,"TEAM,MISC",Samford,SoCon,0,912,-99,None,625
1,1,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Samford,SoCon,0,912,-100,None,625
1,1,Misc,Team,,0,2016,Fr.,"TEAM,MISC",Samford,SoCon,0,912,-99,None,625
1,1,Josh,Sharkey,3,10,2016,Fr.,"SHARKEY,JOSH",Samford,SoCon,5,912,1859942,G,625
1,1,Christen,Cunningham,10,2,2014,Fr.,"CUNNINGHAM,CHRISTEN",Samford,SoCon,6,912,1622328,G,625
1,1,Misc,Team,,0,2014,Fr.,"TEAM,MISC",Samford,SoCon,0,912,-99,None,625
1,1,Justin,Hopkins,15,5,2016,Fr.,"HOPKINS,JUSTIN",Samford,SoCon,6,912,1861095,G,625
1,1,Triston,Chambers,4,2,2016,Fr.,"CHAMBERS,TRISTON",Samford,SoCon,6,912,1859943,G,625
1,1,Gerald,Smith,24,4,2014,Fr.,"SMITH,GERALD",Samford,SoCon,6,912,1622331,G,625
1,1,JT,Mumber,43,7,2018,Fr.,"MUMBER,JT",Samford,SoCon,6,912,1955398,F,625
1,1,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Samford,SoCon,0,912,-100,None,625
1,1,JT,Mumber,43,7,2017,Fr.,"MUMBER,JT",Samford,SoCon,6,912,1955398,F,625
1,1,Alex,Peters,55,8,2014,Fr.,"PETERS,ALEX",Samford,SoCon,6,912,1622332,F,625
1,1,James,Boone,11,6,2016,Fr.,"BOONE,JAMES",Samford,SoCon,6,912,1859944,G,625
1,1,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Samford,SoCon,0,912,-100,None,625
1,3,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Sewanee,SAA,0,30169,-100,None,652
1,3,Hayden,Kraus,3,11,2017,Fr.,"KRAUS,HAYDEN",Sewanee,SAA,5,30169,1963816,G,652
1,3,Misc,Team,-99,0,2016,Fr.,"TEAM,MISC",Sewanee,SAA,0,30169,-99,None,652
1,3,Jack,Holloway,33,7,2017,Fr.,"HOLLOWAY,JACK",Sewanee,SAA,6,30169,1963845,C,652
1,3,Ryan,Starr,2,3,2018,Fr.,"STARR,RYAN",Sewanee,SAA,6,30169,2096685,G,652
1,3,Banks,Brown,22,3,2016,Fr.,"BROWN,BANKS",Sewanee,SAA,6,30169,1861522,G,652
1,3,Michael,Barry,5,11,2016,Fr.,"BARRY,MICHAEL",Sewanee,SAA,5,30169,1858631,G,652
1,3,Luke,Smith,1,0,2017,Fr.,"SMITH,LUKE",Sewanee,SAA,6,30169,1963826,G,652
1,3,Blake,Garfinkel,14,11,2016,Fr.,"GARFINKEL,BLAKE",Sewanee,SAA,5,30169,1861521,G,652
1,3,Cole,Stinson,5,11,2018,Fr.,"STINSON,COLE",Sewanee,SAA,5,30169,2096675,G,652
1,3,Will,Jennings,21,,2015,Fr.,"JENNINGS,WILL",Sewanee,SAA,,30169,1640122,None,652
1,3,Hank,Norton,45,0,2016,Fr.,"NORTON,HANK",Sewanee,SAA,6,30169,1861523,G,652
1,3,Misc,Team,-99,0,2014,Fr.,"TEAM,MISC",Sewanee,SAA,0,30169,-99,None,652
1,3,Taylor,Howell,4,10,2014,Fr.,"HOWELL,TAYLOR",Sewanee,SAA,5,30169,1637399,G,652
1,3,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Sewanee,SAA,0,30169,-100,None,652
1,3,Jordan,Warlick,22,4,2018,Fr.,"WARLICK,JORDAN",Sewanee,SAA,6,30169,1961536,G,652
1,3,Adam,Hermann,12,,2014,Fr.,"HERMANN,ADAM",Sewanee,SAA,,30169,1525233,None,652
1,3,Jacob,McCullough,10,2,2014,Fr.,"MCCULLOUGH,JACOB",Sewanee,SAA,6,30169,1635321,G,652
1,3,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Sewanee,SAA,0,30169,-100,None,652
1,3,Misc,Team,-99,0,2018,Fr.,"TEAM,MISC",Sewanee,SAA,0,30169,-99,None,652
1,3,Jonny,Crumly,35,7,2016,Fr.,"CRUMLY,JONNY",Sewanee,SAA,6,30169,1858630,G,652
1,3,Misc,Team,-99,0,2015,Fr.,"TEAM,MISC",Sewanee,SAA,0,30169,-99,None,652
1,3,Sean,McDonough,12,4,2017,Fr.,"MCDONOUGH,SEAN",Sewanee,SAA,6,30169,1963828,F,652
1,3,Mackie,Garwood,35,2,2018,Fr.,"GARWOOD,MACKIE",Sewanee,SAA,6,30169,2096678,G,652
1,3,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Sewanee,SAA,0,30169,-100,None,652
1,3,Joey,Knox,32,4,2017,Fr.,"KNOX,JOEY",Sewanee,SAA,6,30169,1963829,F,652
1,3,Misc,Team,-99,0,2017,Fr.,"TEAM,MISC",Sewanee,SAA,0,30169,-99,None,652
1,3,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Sewanee,SAA,0,30169,-100,None,652
1,3,Adrian,Thomas,11,2,2016,Fr.,"THOMAS,ADRIAN",Sewanee,SAA,6,30169,1858624,G,652
1,3,Matt,Clendenen,24,,2015,Fr.,"CLENDENEN,MATT",Sewanee,SAA,,30169,1661153,None,652
1,3,Grant,Perry,4,2,2018,Fr.,"PERRY,GRANT",Sewanee,SAA,6,30169,2096674,F,652
1,2,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Shorter,Gulf South,0,858,-100,None,30151
1,2,Dejon,Walden,1,3,2016,Fr.,"WALDEN,DEJON",Shorter,Gulf South,6,858,1847721,G,30151
1,2,Tyler,Goodman,0,0,2018,Fr.,"GOODMAN,TYLER",Shorter,Gulf South,6,858,2087786,G,30151
1,2,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Shorter,Gulf South,0,858,-100,None,30151
1,2,Drew,Thomas,1,2,2017,Fr.,"THOMAS,DREW",Shorter,Gulf South,6,858,1967142,None,30151
1,2,Jacob,Newman,22,3,2017,Fr.,"NEWMAN,JACOB",Shorter,Gulf South,6,858,1967168,None,30151
1,2,Misc,Team,-99,0,2018,Fr.,"TEAM,MISC",Shorter,Gulf South,0,858,-99,None,30151
1,2,Misc,Team,-99,0,2015,Fr.,"TEAM,MISC",Shorter,Gulf South,0,858,-99,None,30151
1,2,Austin,Hipsher,20,0,2018,Fr.,"HIPSHER,AUSTIN",Shorter,Gulf South,6,858,2087783,G,30151
1,2,Misc,Team,-99,0,2017,Fr.,"TEAM,MISC",Shorter,Gulf South,0,858,-99,None,30151
1,2,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Shorter,Gulf South,0,858,-100,None,30151
1,2,Avery,Nevels,10,1,2016,Fr.,"NEVELS,AVERY",Shorter,Gulf South,6,858,1847723,G,30151
1,2,Jaylin,Brown,1,10,2018,Fr.,"BROWN,JAYLIN",Shorter,Gulf South,5,858,2087768,G,30151
1,2,Frenki,Lilaj,21,8,2018,Fr.,"LILAJ,FRENKI",Shorter,Gulf South,6,858,2087780,F,30151
1,2,Walker,Messer,14,9,2018,Fr.,"MESSER,WALKER",Shorter,Gulf South,5,858,2087777,G,30151
1,2,Joe,Russell,4,1,2017,Fr.,"RUSSELL,JOE",Shorter,Gulf South,6,858,1967167,G,30151
1,2,Misc,Team,-99,0,2016,Fr.,"TEAM,MISC",Shorter,Gulf South,0,858,-99,None,30151
1,2,Tima,Finlayson,25,,2018,Fr.,"FINLAYSON,TIMA",Shorter,Gulf South,,858,2107241,None,30151
1,2,Bryson,Price,22,8,2018,Fr.,"PRICE,BRYSON",Shorter,Gulf South,6,858,2087781,F,30151
1,2,Damerit,Brown,11,4,2016,Fr.,"BROWN,DAMERIT",Shorter,Gulf South,6,858,1847724,G,30151
1,2,Daniel,Zach,3,6,2018,Fr.,"ZACH,DANIEL",Shorter,Gulf South,6,858,2087789,G,30151
1,2,Misc,Team,-99,0,2014,Fr.,"TEAM,MISC",Shorter,Gulf South,0,858,-99,None,30151
1,2,Matous,Kainc,13,5,2018,Fr.,"KAINC,MATOUS",Shorter,Gulf South,6,858,2087774,G,30151
1,2,Cedric,Guillaume,22,5,2015,Fr.,"GUILLAUME,CEDRIC",Shorter,Gulf South,6,858,1737104,F,30151
1,2,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Shorter,Gulf South,0,858,-100,None,30151
1,2,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Shorter,Gulf South,0,858,-100,None,30151
1,2,Kevin,Ford,34,6,2015,Fr.,"FORD,KEVIN",Shorter,Gulf South,5,858,1750332,G,30151
1,3,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Simpson,American Rivers,0,864,-100,None,641
1,3,Misc,Team,,0,2017,Fr.,"TEAM,MISC",Simpson,American Rivers,0,864,-99,None,641
1,3,Ben,Rajewski,5,10,2015,Fr.,"RAJEWSKI,BEN",Simpson,American Rivers,5,864,1746402,G,641
1,3,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Simpson,American Rivers,0,864,-100,None,641
1,3,Conor,Riordan,21,0,2016,Fr.,"RIORDAN,CONOR",Simpson,American Rivers,6,864,1860287,G,641
1,3,Krys,Johnson,41,4,2018,Fr.,"JOHNSON,KRYS",Simpson,American Rivers,6,864,2101453,F,641
1,3,Nick,Janssen,5,10,2016,Fr.,"JANSSEN,NICK",Simpson,American Rivers,5,864,1860286,G,641
1,3,Sam,Amsbaugh,41,5,2014,Fr.,"AMSBAUGH,SAM",Simpson,American Rivers,6,864,1634451,F,641
1,3,Kenton,Thoms,51,8,2016,Fr.,"THOMS,KENTON",Simpson,American Rivers,6,864,1860289,F,641
1,3,Chris,Honz,51,6,2018,Fr.,"HONZ,CHRIS",Simpson,American Rivers,6,864,2101488,F,641
1,3,Cody,Isabel,51,7,2014,Fr.,"ISABEL,CODY",Simpson,American Rivers,6,864,1634453,F,641
1,3,Kade,Tatkenhorst,51,3,2017,Fr.,"TATKENHORST,KADE",Simpson,American Rivers,6,864,1970084,G,641
1,3,Alec,Hinson,11,0,2017,Fr.,"HINSON,ALEC",Simpson,American Rivers,6,864,1970066,G,641
1,3,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Simpson,American Rivers,0,864,-100,None,641
1,3,Jack,Seward,43,10,2018,Fr.,"SEWARD,JACK",Simpson,American Rivers,5,864,2101454,G,641
1,3,Misc,Team,,0,2016,Fr.,"TEAM,MISC",Simpson,American Rivers,0,864,-99,None,641
1,3,Misc,Team,,0,2018,Fr.,"TEAM,MISC",Simpson,American Rivers,0,864,-99,None,641
1,3,Misc,Team,,0,2015,Fr.,"TEAM,MISC",Simpson,American Rivers,0,864,-99,None,641
1,3,Jamie,Montgomery,43,3,2014,Fr.,"MONTGOMERY,JAMIE",Simpson,American Rivers,6,864,1634452,G,641
1,3,Misc,Team,,0,2014,Fr.,"TEAM,MISC",Simpson,American Rivers,0,864,-99,None,641
1,3,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Simpson,American Rivers,0,864,-100,None,641
1,3,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Simpson,American Rivers,0,864,-100,None,641
1,1,Jonathan,Joseph,12,5,2014,Fr.,"JOSEPH,JONATHAN",Stetson,ASUN,6,920,1626481,F,678
1,1,Kevin,Ndahiro,23,9,2014,Fr.,"NDAHIRO,KEVIN",Stetson,ASUN,6,920,1626484,F,678
1,1,Ty,Cockfield,1,1,2015,Fr.,"COCKFIELD,TY",Stetson,ASUN,6,920,1738252,G,678
1,1,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Stetson,ASUN,0,920,-100,None,678
1,1,Derick,Newton,22,7,2015,Fr.,"NEWTON,DERICK",Stetson,ASUN,6,920,1738255,F,678
1,1,Misc,Team,,0,2016,Fr.,"TEAM,MISC",Stetson,ASUN,0,920,-99,None,678
1,1,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Stetson,ASUN,0,920,-100,None,678
1,1,Corey,Mendez,11,4,2014,Fr.,"MENDEZ,COREY",Stetson,ASUN,6,920,1626480,G,678
1,1,Wyatt,Sikora,20,11,2014,Fr.,"SIKORA,WYATT",Stetson,ASUN,6,920,1626483,F,678
1,1,Will,Hollmann,21,8,2015,Fr.,"HOLLMANN,WILL",Stetson,ASUN,6,920,1738254,C,678
1,1,Misc,Team,,0,2017,Fr.,"TEAM,MISC",Stetson,ASUN,0,920,-99,None,678
1,1,Misc,Team,,0,2018,Fr.,"TEAM,MISC",Stetson,ASUN,0,920,-99,None,678
1,1,Adam,Webb,32,2,2017,Fr.,"WEBB,ADAM",Stetson,ASUN,7,920,1961813,C,678
1,1,Jalen,Crutchfield,12,4,2018,Fr.,"CRUTCHFIELD,JALEN",Stetson,ASUN,6,920,2081401,G,678
1,1,Drew,Romich,20,10,2015,Fr.,"ROMICH,DREW",Stetson,ASUN,6,920,1738253,C,678
1,1,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Stetson,ASUN,0,920,-100,None,678
1,1,Alex,Ionesco,11,2,2018,Fr.,"IONESCO,ALEX",Stetson,ASUN,6,920,2081399,G,678
1,1,Clay,Verk,15,8,2016,Fr.,"VERK,CLAY",Stetson,ASUN,6,920,1845053,F,678
1,1,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Stetson,ASUN,0,920,-100,None,678
1,1,Misc,Team,,0,2015,Fr.,"TEAM,MISC",Stetson,ASUN,0,920,-99,None,678
1,1,Leo,Goodman,35,5,2015,Fr.,"GOODMAN,LEO",Stetson,ASUN,6,920,1738256,G,678
1,1,Misc,Team,,0,2014,Fr.,"TEAM,MISC",Stetson,ASUN,0,920,-99,None,678
1,1,Christiaan,Jones,0,4,2017,Fr.,"JONES,CHRISTIAAN",Stetson,ASUN,6,920,1961810,G,678
1,1,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Stetson,ASUN,0,920,-100,None,678
1,1,Rex,"Walters, Jr.",3,3,2018,Fr.,"WALTERS,REX",Stetson,ASUN,6,920,2081395,G,678
1,1,Grant,Lozoya,10,2,2014,Fr.,"LOZOYA,GRANT",Stetson,ASUN,6,920,1626479,G,678
1,1,Abayomi,Iyiola,23,9,2017,Fr.,"IYIOLA,ABAYOMI",Stetson,ASUN,6,920,1961803,F,678
1,1,Kenny,Aninye,10,1,2017,Fr.,"ANINYE,KENNY",Stetson,ASUN,6,920,1961812,G,678
1,1,Divine,Myles,4,11,2014,Fr.,"MYLES,DIVINE",Stetson,ASUN,5,920,1626478,G,678
1,1,Keith,Matthews,1,7,2017,Fr.,"MATTHEWS,KEITH",Stetson,ASUN,6,920,1961811,F,678
1,1,Raine,McKeython,2,1,2017,Fr.,"MCKEYTHON,RAINE",Stetson,ASUN,6,920,1961801,G,678
1,1,Angel,Rivera,15,8,2014,Fr.,"RIVERA,ANGEL",Stetson,ASUN,5,920,1626482,G,678
1,3,Alec,DiPietrantonio,55,7,2017,Fr.,"DIPIETRANTONIO,ALEC",Stevens,Empire 8,6,863,1963927,F,679
1,3,Jack,Engel,11,1,2015,Fr.,"ENGEL,JACK",Stevens,Empire 8,6,863,1744129,G,679
1,3,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Stevens,Empire 8,0,863,-100,None,679
1,3,Thomas,Cook,50,5,2014,Fr.,"COOK,THOMAS",Stevens,Empire 8,6,863,1636602,F,679
1,3,Jayson,Winick,21,1,2014,Fr.,"WINICK,JAYSON",Stevens,Empire 8,6,863,1635062,G,679
1,3,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Stevens,Empire 8,0,863,-100,None,679
1,3,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Stevens,Empire 8,0,863,-100,None,679
1,3,Chris,Cosgrove,10,10,2014,Fr.,"COSGROVE,CHRIS",Stevens,Empire 8,5,863,1635060,G,679
1,3,Misc,Team,-99,0,2016,Fr.,"TEAM,MISC",Stevens,Empire 8,0,863,-99,None,679
1,3,Maguire,Sweeney,11,4,2017,Fr.,"SWEENEY,MAGUIRE",Stevens,Empire 8,6,863,1963919,F,679
1,3,Frank,Amari,25,9,2014,Fr.,"AMARI,FRANK",Stevens,Empire 8,5,863,1636605,G,679
1,3,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Stevens,Empire 8,0,863,-100,None,679
1,3,Kevin,Florio,12,0,2015,Fr.,"FLORIO,KEVIN",Stevens,Empire 8,6,863,1744191,G,679
1,3,Misc,Team,-99,0,2017,Fr.,"TEAM,MISC",Stevens,Empire 8,0,863,-99,None,679
1,3,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Stevens,Empire 8,0,863,-100,None,679
1,3,Misc,Team,-99,0,2018,Fr.,"TEAM,MISC",Stevens,Empire 8,0,863,-99,None,679
1,3,Sashank,Sindhia,34,4,2018,Fr.,"SINDHIA,SASHANK",Stevens,Empire 8,6,863,2096669,G,679
1,3,Misc,Team,-99,0,2014,Fr.,"TEAM,MISC",Stevens,Empire 8,0,863,-99,None,679
1,3,Colin,MacCullough,50,8,2018,Fr.,"MACCULLOUGH,COLIN",Stevens,Empire 8,6,863,2096670,F,679
1,3,Conor,Barron,34,2,2015,Fr.,"BARRON,CONOR",Stevens,Empire 8,6,863,1744127,G,679
1,3,Alioune,Diane,33,5,2014,Fr.,"DIANE,ALIOUNE",Stevens,Empire 8,6,863,1636511,F,679
1,3,Austin,Marchese,12,9,2014,Fr.,"MARCHESE,AUSTIN",Stevens,Empire 8,5,863,1635059,G,679
1,3,Saubhagya,Balyan,33,4,2017,Fr.,"BALYAN,SAUBHAGYA",Stevens,Empire 8,6,863,1963922,F,679
1,3,Alexander,Brodsky,31,5,2017,Fr.,"BRODSKY,ALEXANDER",Stevens,Empire 8,6,863,1963921,G,679
1,3,Kyle,Schnering,31,3,2014,Fr.,"SCHNERING,KYLE",Stevens,Empire 8,6,863,1636604,F,679
1,3,Nathan,Carpenter,15,0,2017,Fr.,"CARPENTER,NATHAN",Stevens,Empire 8,6,863,1963904,G,679
1,3,Derryn,Bronstein,2,9,2014,Fr.,"BRONSTEIN,DERRYN",Stevens,Empire 8,5,863,1636603,G,679
1,3,Luke,Bukowiec,21,0,2017,Fr.,"BUKOWIEC,LUKE",Stevens,Empire 8,6,863,1963925,G,679
1,3,Ryan,Coffey,35,5,2015,Fr.,"COFFEY,RYAN",Stevens,Empire 8,6,863,1744128,F,679
1,3,Misc,Team,-99,0,2015,Fr.,"TEAM,MISC",Stevens,Empire 8,0,863,-99,None,679
1,3,George,Grillakis,12,1,2016,Fr.,"GRILLAKIS,GEORGE",Suffolk,Great Northeast,6,23257,1851250,G,684
1,3,Misc,Team,-99,0,2018,Fr.,"TEAM,MISC",Suffolk,Great Northeast,0,23257,-99,None,684
1,3,Misc,Team,-99,0,2016,Fr.,"TEAM,MISC",Suffolk,Great Northeast,0,23257,-99,None,684
1,3,Cameron,Powers,2,8,2016,Fr.,"POWERS,CAMERON",Suffolk,Great Northeast,5,23257,1851253,G,684
1,3,Francisco,Castello-Acevedo,42,5,2017,Fr.,"CASTELLO-ACEVEDO,FRANCISCO",Suffolk,Great Northeast,6,23257,1962126,C,684
1,3,Misc,Team,-99,0,2014,Fr.,"TEAM,MISC",Suffolk,Great Northeast,0,23257,-99,None,684
1,3,Misc,Team,-99,0,2015,Fr.,"TEAM,MISC",Suffolk,Great Northeast,0,23257,-99,None,684
1,3,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Suffolk,Great Northeast,0,23257,-100,None,684
1,3,Jamal,Fiin,25,4,2016,Fr.,"FIIN,JAMAL",Suffolk,Great Northeast,6,23257,1851249,G,684
1,3,Michael,Hagopian,10,1,2015,Fr.,"HAGOPIAN,MICHAEL",Suffolk,Great Northeast,6,23257,1739776,G,684
1,3,Mekhi,Wright-Hopkins,23,10,2015,Fr.,"WRIGHT-HOPKINS,MEKHI",Suffolk,Great Northeast,5,23257,1739780,G,684
1,3,Nathaniel,Ilebode,33,4,2017,Fr.,"ILEBODE,NATHANIEL",Suffolk,Great Northeast,6,23257,1962148,F,684
1,3,Connor,Byrne,42,7,2018,Fr.,"BYRNE,CONNOR",Suffolk,Great Northeast,6,23257,2100121,F,684
1,3,Jarret,Byrne,40,7,2018,Fr.,"BYRNE,JARRET",Suffolk,Great Northeast,6,23257,2100120,F,684
1,3,Team Stat,Do Not Modify,-100,0,2015,Fr.,"DO NOT MODIFY,TEAM STAT",Suffolk,Great Northeast,0,23257,-100,None,684
1,3,Steven,DiPrizio,12,6,2015,Fr.,"DIPRIZIO,STEVEN",Suffolk,Great Northeast,6,23257,1739778,F,684
1,3,Brendan,Mulson,32,4,2017,Fr.,"MULSON,BRENDAN",Suffolk,Great Northeast,6,23257,1962140,G,684
1,3,Warfa,Abdillahi,5,2,2015,Fr.,"ABDILLAHI,WARFA",Suffolk,Great Northeast,6,23257,1739775,G,684
1,3,Aref,Elbeik,5,4,2018,Fr.,"ELBEIK,AREF",Suffolk,Great Northeast,6,23257,2100117,G,684
1,3,Team Stat,Do Not Modify,-100,0,2016,Fr.,"DO NOT MODIFY,TEAM STAT",Suffolk,Great Northeast,0,23257,-100,None,684
1,3,Kevin,Querusio,32,4,2015,Fr.,"QUERUSIO,KEVIN",Suffolk,Great Northeast,6,23257,1739781,F,684
1,3,Matt,George,11,5,2014,Fr.,"GEORGE,MATT",Suffolk,Great Northeast,5,23257,1628466,G,684
1,3,Jonathan,Eng,31,10,2016,Fr.,"ENG,JONATHAN",Suffolk,Great Northeast,5,23257,1851248,G,684
1,3,Conor,Creane,11,2,2018,Fr.,"CREANE,CONOR",Suffolk,Great Northeast,6,23257,2100103,G,684
1,3,Austin,Prevost,32,6,2016,Fr.,"PREVOST,AUSTIN",Suffolk,Great Northeast,6,23257,1851254,F,684
1,3,Matt,Costello,15,3,2014,Fr.,"COSTELLO,MATT",Suffolk,Great Northeast,6,23257,1628471,F,684
1,3,Conor,Reynolds,22,10,2016,Fr.,"REYNOLDS,CONOR",Suffolk,Great Northeast,5,23257,1851255,G,684
1,3,Max,Bonney-Liles,13,4,2018,Fr.,"BONNEY-LILES,MAX",Suffolk,Great Northeast,6,23257,2100125,G,684
1,3,Alex,Jacovides,25,4,2017,Fr.,"JACOVIDES,ALEX",Suffolk,Great Northeast,6,23257,1962135,G,684
1,3,Quinn,McCartney,15,5,2015,Fr.,"MCCARTNEY,QUINN",Suffolk,Great Northeast,6,23257,1635297,C,684
1,3,Andrew,Fraoili,22,6,2018,Fr.,"FRAIOLI,ANDREW",Suffolk,Great Northeast,6,23257,2100118,F,684
1,3,Misc,Team,-99,0,2017,Fr.,"TEAM,MISC",Suffolk,Great Northeast,0,23257,-99,None,684
1,3,Lyle,Logan,23,4,2016,Fr.,"LOGAN,LYLE",Suffolk,Great Northeast,6,23257,1851252,G,684
1,3,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Suffolk,Great Northeast,0,23257,-100,None,684
1,3,Team Stat,Do Not Modify,-100,0,2014,Fr.,"DO NOT MODIFY,TEAM STAT",Suffolk,Great Northeast,0,23257,-100,None,684
1,3,Jim,Djema,20,10,2015,Fr.,"DJEMA,STEVEN",Suffolk,Great Northeast,5,23257,1739779,G,684
1,3,Thomas,Duffy,14,3,2016,Fr.,"DUFFY,THOMAS",Suffolk,Great Northeast,6,23257,1851247,G,684
1,3,William,Rowe,31,8,2018,Fr.,"ROWE,WILLIAM",Suffolk,Great Northeast,6,23257,2100119,F,684
1,3,Misc,Team,-99,0,2014,Fr.,"TEAM,MISC",Ursinus,Centennial,0,9683,-99,None,730
1,3,Misc,Team,-99,0,2015,Fr.,"TEAM,MISC",Ursinus,Centennial,0,9683,-99,None,730
1,3,Eric,Williams,30,3,2015,Fr.,"WILLIAMS,ERIC",Ursinus,Centennial,6,9683,1744318,G,730
1,3,Jake,O'Neill,41,11,2016,Fr.,"O'NEILL,JAKE",Ursinus,Centennial,6,9683,1858396,F,730
1,3,Luke,Godzieba,23,7,2018,Fr.,"GODZIEBA,LUKE",Ursinus,Centennial,6,9683,2088466,F,730
1,3,Matt,Paulus,10,11,2017,Fr.,"PAULUS,MATT",Ursinus,Centennial,5,9683,1960026,G,730
1,3,Misc,Team,-99,0,2018,Fr.,"TEAM,MISC",Ursinus,Centennial,0,9683,-99,None,730
1,3,Remi,Janicot,15,7,2014,Fr.,"JANICOT,REMI",Ursinus,Centennial,6,9683,1632387,F,730
1,3,Brian,Rafferty,24,4,2014,Fr.,"RAFFERTY,BRIAN",Ursinus,Centennial,6,9683,1632388,G,730
1,3,Team Stat,Do Not Modify,-100,0,2017,Fr.,"DO NOT MODIFY,TEAM STAT",Ursinus,Centennial,0,9683,-100,None,730
1,3,Misc,Team,-99,0,2016,Fr.,"TEAM,MISC",Ursinus,Centennial,0,9683,-99,None,730
1,3,Matt,Margolis,13,10,2015,Fr.,"MARGOLIS,MATT",Ursinus,Centennial,5,9683,1744315,G,730
1,3,Matt,Williams,14,5,2015,Fr.,"WILLIAMS,MATT",Ursinus,Centennial,6,9683,1744316,G,730
1,3,George,Gordon,25,7,2017,Fr.,"GORDON,GEORGE",Ursinus,Centennial,6,9683,1959998,F,730
1,3,Team Stat,Do Not Modify,-100,0,2018,Fr.,"DO NOT MODIFY,TEAM STAT",Ursinus,Centennial,0,9683,-100,None,730
1,3,Andrew,Wieczenski,25,7,2014,Fr.,"WIECZENSKI,ANDREW",Ursinus,Centennial,6,9683,1632389,F,730
1,3,Ryan,McTamney,35,5,2016,Fr.,"MCTAMNEY,RYAN",Ursinus,Centennial,6,9683,1858395,G,730
1,3,Shane,Stark,24,6,2016,Fr.,"STARK,SHANE",Ursinus,Centennial,6,9683,1858394,F,730
